utilization;EDF_busy_period;FPS_busy_period;EDF_first_DM_miss;EDF_schedulable;FPS_schedulable;hyperperiod;Priority_i,Deadline_i,Period_i,ID_i,WCET_i,EDF_response_time_i,FPS_response_time_i,FPS_deadline_miss_task_i,utilization_context_switch_i,utilization_clock_i;;;;;;;;;;;;;;;;;;;
0.9;465980.0;465980.0;0;1;1;113400000;20,22500,22500,1,1597,1615.0,1615.0,0,0.0008,0.0009866666666666667;19,33750,33750,2,122,1755.0,1755.0,0,0.0005333333333333334,0.0006577777777777777;18,37800,37800,3,1036,2809.0,2809.0,0,0.0004761904761904762,0.0005873015873015873;17,42000,42000,4,3209,6036.0,6036.0,0,0.00042857142857142855,0.0005285714285714286;16,45360,45360,5,1751,7805.0,7805.0,0,0.0003968253968253968,0.0004894179894179894;15,50000,50000,6,395,8218.0,8218.0,0,0.00036,0.000444;14,60000,60000,7,6562,14798.0,14798.0,0,0.0003,0.00037;13,65625,65625,8,388,15287.0,15204.0,0,0.00027428571428571427,0.00033828571428571425;12,67500,67500,9,270,17162.0,15492.0,0,0.0002666666666666667,0.00032888888888888887;11,84000,84000,10,3780,33662.0,19290.0,0,0.00021428571428571427,0.0002642857142857143;10,112500,112500,11,795,62162.0,20103.0,0,0.00016,0.00019733333333333332;9,118125,118125,12,7320,67787.0,29056.0,0,0.00015238095238095237,0.00018793650793650794;8,126000,126000,13,6409,75662.0,35623.0,0,0.00014285714285714287,0.0001761904761904762;7,141750,141750,14,4241,91412.0,40936.0,0,0.00012698412698412698,0.00015661375661375662;6,168750,168750,15,3226,118412.0,51204.0,0,0.00010666666666666667,0.00013155555555555555;5,175000,175000,16,13036,124662.0,73287.0,0,0.00010285714285714286,0.00012685714285714286;4,180000,180000,17,11516,129662.0,96284.0,0,0.0001,0.00012333333333333334;3,189000,189000,18,25807,138662.0,161275.0,0,9.523809523809524e-05,0.00011746031746031745;2,590625,590625,19,26177,326132.0,326132.0,0,3.0476190476190475e-05,3.7587301587301584e-05;1,907200,907200,20,10053,465980.0,465980.0,0,1.984126984126984e-05,2.447089947089947e-05
0.9;257973.0;257973.0;0;1;0;113400000;20,15750,15750,1,635,653.0,653.0,0,0.001142857142857143,0.0014095238095238095;19,20000,20000,2,766,1437.0,1437.0,0,0.0009,0.0011099999999999999;18,22500,22500,3,1138,2593.0,2593.0,0,0.0008,0.0009866666666666667;17,26250,26250,4,609,3220.0,3220.0,0,0.0006857142857142857,0.0008457142857142857;16,35000,35000,5,1863,5101.0,5101.0,0,0.0005142857142857143,0.0006342857142857143;15,45360,45360,6,5965,13563.0,11084.0,0,0.0003968253968253968,0.0004894179894179894;14,47250,47250,7,3445,15453.0,14547.0,0,0.00038095238095238096,0.0004698412698412698;13,54000,54000,8,2195,22203.0,17413.0,0,0.0003333333333333333,0.0004111111111111111;12,56700,56700,9,4309,24903.0,23680.0,0,0.00031746031746031746,0.0003915343915343915;11,60000,60000,10,451,28203.0,24149.0,0,0.0003,0.00037;10,67500,67500,11,386,35703.0,24553.0,0,0.0002666666666666667,0.00032888888888888887;9,75000,75000,12,10138,43203.0,37870.0,0,0.00024,0.000296;8,90720,90720,13,625,58923.0,38513.0,0,0.0001984126984126984,0.0002447089947089947;7,94500,94500,14,7309,62703.0,66952.0,0,0.00019047619047619048,0.0002349206349206349;6,100800,100800,15,6339,69003.0,88970.0,0,0.00017857142857142857,0.00022023809523809523;5,101250,101250,16,1979,69453.0,130096.0,1,0.00017777777777777779,0.00021925925925925924;4,162000,162000,17,235,111319.0,132973.0,0,0.00011111111111111112,0.00013703703703703702;3,180000,180000,18,4504,129319.0,167661.0,0,0.0001,0.00012333333333333334;2,506250,506250,19,4580,179120.0,179120.0,0,3.555555555555555e-05,4.385185185185185e-05;1,708750,708750,20,4391,257973.0,257973.0,0,2.5396825396825397e-05,3.1322751322751324e-05
0.9;299080.0;299080.0;0;1;0;113400000;20,22500,22500,1,3208,3226.0,3226.0,0,0.0008,0.0009866666666666667;19,33750,33750,2,731,3975.0,3975.0,0,0.0005333333333333334,0.0006577777777777777;18,39375,39375,3,1578,5571.0,5571.0,0,0.00045714285714285713,0.0005638095238095238;17,47250,47250,4,5783,11372.0,11372.0,0,0.00038095238095238096,0.0004698412698412698;16,52500,52500,5,809,12199.0,12199.0,0,0.00034285714285714285,0.00042285714285714284;15,60000,60000,6,669,15568.0,12886.0,0,0.0003,0.00037;14,60480,60480,7,3144,16048.0,16048.0,0,0.00029761904761904765,0.00036706349206349205;13,78750,78750,8,66,29481.0,16132.0,0,0.00022857142857142857,0.0002819047619047619;12,81000,81000,9,12355,31731.0,31731.0,0,0.00022222222222222223,0.00027407407407407404;11,87500,87500,10,2690,36314.0,35188.0,0,0.00020571428571428572,0.0002537142857142857;10,94500,94500,11,910,43314.0,36116.0,0,0.00019047619047619048,0.0002349206349206349;9,100800,100800,12,2650,49614.0,38784.0,0,0.00017857142857142857,0.00022023809523809523;8,112500,112500,13,4690,61314.0,54942.0,0,0.00016,0.00019733333333333332;7,131250,131250,14,8190,80064.0,66999.0,0,0.00013714285714285713,0.00016914285714285713;6,141750,141750,15,4997,90564.0,75989.0,0,0.00012698412698412698,0.00015661375661375662;5,157500,157500,16,9835,106314.0,130181.0,0,0.00011428571428571428,0.00014095238095238096;4,175000,175000,17,5768,123814.0,213252.0,1,0.00010285714285714286,0.00012685714285714286;3,200000,200000,18,4371,138023.0,223427.0,1,9e-05,0.000111;2,450000,450000,19,2326,283086.0,283086.0,0,4e-05,4.933333333333333e-05;1,567000,567000,20,1006,299080.0,299080.0,0,3.1746031746031745e-05,3.9153439153439155e-05
0.9;248744.0;248744.0;0;1;0;113400000;20,30240,30240,1,2317,8401.0,2335.0,0,0.0005952380952380953,0.0007341269841269841;19,33750,33750,2,981,11911.0,3334.0,0,0.0005333333333333334,0.0006577777777777777;18,37800,37800,3,6291,15961.0,9643.0,0,0.0004761904761904762,0.0005873015873015873;17,39375,39375,4,3639,17536.0,13300.0,0,0.00045714285714285713,0.0005638095238095238;16,42000,42000,5,6843,20161.0,20161.0,0,0.00042857142857142855,0.0005285714285714286;15,47250,47250,6,1039,21218.0,21218.0,0,0.00038095238095238096,0.0004698412698412698;14,50000,50000,7,1508,22744.0,22744.0,0,0.00036,0.000444;13,52500,52500,8,1748,24510.0,24510.0,0,0.00034285714285714285,0.00042285714285714284;12,60000,60000,9,476,26685.0,25004.0,0,0.0003,0.00037;11,60480,60480,10,2143,27165.0,27165.0,0,0.00029761904761904765,0.00036706349206349205;10,67500,67500,11,4031,33549.0,33549.0,0,0.0002666666666666667,0.00032888888888888887;9,84000,84000,12,71,49959.0,33638.0,0,0.00021428571428571427,0.0002642857142857143;8,84375,84375,13,1923,50334.0,36578.0,0,0.00021333333333333333,0.0002631111111111111;7,90000,90000,14,2437,55959.0,65199.0,0,0.0002,0.0002466666666666667;6,94500,94500,15,1898,60459.0,67115.0,0,0.00019047619047619048,0.0002349206349206349;5,100000,100000,16,3247,65959.0,75428.0,0,0.00018,0.000222;4,101250,101250,17,63,66040.0,75509.0,0,0.00017777777777777779,0.00021925925925925924;3,108000,108000,18,2667,71490.0,112451.0,1,0.00016666666666666666,0.00020555555555555556;2,129600,129600,19,377,92351.0,143453.0,1,0.0001388888888888889,0.0001712962962962963;1,472500,472500,20,18432,248744.0,248744.0,0,3.809523809523809e-05,4.6984126984126986e-05
0.9;393456.0;393456.0;0;1;0;56700000;20,25200,25200,1,688,706.0,706.0,0,0.0007142857142857143,0.0008809523809523809;19,33750,33750,2,213,937.0,937.0,0,0.0005333333333333334,0.0006577777777777777;18,42000,42000,3,319,1274.0,1274.0,0,0.00042857142857142855,0.0005285714285714286;17,47250,47250,4,74,2889.0,1366.0,0,0.00038095238095238096,0.0004698412698412698;16,54000,54000,5,1522,9639.0,2906.0,0,0.0003333333333333333,0.0004111111111111111;15,56700,56700,6,1193,12339.0,4117.0,0,0.00031746031746031746,0.0003915343915343915;14,64800,64800,7,664,20439.0,4799.0,0,0.0002777777777777778,0.0003425925925925926;13,67500,67500,8,3143,23139.0,7960.0,0,0.0002666666666666667,0.00032888888888888887;12,78750,78750,9,6761,34389.0,14739.0,0,0.00022857142857142857,0.0002819047619047619;11,81000,81000,10,963,36639.0,15720.0,0,0.00022222222222222223,0.00027407407407407404;10,84000,84000,11,8608,39639.0,24346.0,0,0.00021428571428571427,0.0002642857142857143;9,84375,84375,12,14713,40014.0,40014.0,0,0.00021333333333333333,0.0002631111111111111;8,90720,90720,13,5232,45601.0,45601.0,0,0.0001984126984126984,0.0002447089947089947;7,105000,105000,14,3389,58443.0,49100.0,0,0.00017142857142857143,0.00021142857142857142;6,112500,112500,15,8375,65943.0,60950.0,0,0.00016,0.00019733333333333332;5,118125,118125,16,7704,71568.0,72746.0,0,0.00015238095238095237,0.00018793650793650794;4,135000,135000,17,12228,88443.0,150913.0,1,0.00013333333333333334,0.00016444444444444444;3,140000,140000,18,1721,93443.0,214612.0,1,0.00012857142857142858,0.00015857142857142857;2,168750,168750,19,715,122193.0,218624.0,1,0.00010666666666666667,0.00013155555555555555;1,945000,945000,20,26558,393456.0,393456.0,0,1.9047619047619046e-05,2.3492063492063493e-05
0.9;298059.0;298059.0;0;1;1;37800000;20,10000,10000,1,455,473.0,473.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,620,1111.0,1111.0,0,0.001142857142857143,0.0014095238095238095;18,25200,25200,3,629,1758.0,1758.0,0,0.0007142857142857143,0.0008809523809523809;17,30240,30240,4,1720,3496.0,3496.0,0,0.0005952380952380953,0.0007341269841269841;16,35000,35000,5,229,4924.0,3743.0,0,0.0005142857142857143,0.0006342857142857143;15,37800,37800,6,3963,7724.0,7724.0,0,0.0004761904761904762,0.0005873015873015873;14,45000,45000,7,509,8251.0,8251.0,0,0.0004,0.0004933333333333334;13,54000,54000,8,737,11216.0,9006.0,0,0.0003333333333333333,0.0004111111111111111;12,56250,56250,9,2946,13466.0,12443.0,0,0.00032,0.00039466666666666665;11,60480,60480,10,4597,17696.0,17696.0,0,0.00029761904761904765,0.00036706349206349205;10,70000,70000,11,929,20975.0,18643.0,0,0.00025714285714285715,0.00031714285714285715;9,72000,72000,12,3838,22975.0,22972.0,0,0.00025,0.0003083333333333333;8,78750,78750,13,412,29725.0,23402.0,0,0.00022857142857142857,0.0002819047619047619;7,94500,94500,14,1582,45475.0,25002.0,0,0.00019047619047619048,0.0002349206349206349;6,126000,126000,15,5018,76975.0,33534.0,0,0.00014285714285714287,0.0001761904761904762;5,150000,150000,16,11052,100975.0,51590.0,0,0.00012,0.000148;4,151200,151200,17,2274,102175.0,53882.0,0,0.00011904761904761905,0.00014682539682539682;3,157500,157500,18,15573,108475.0,97324.0,0,0.00011428571428571428,0.00014095238095238096;2,175000,175000,19,17844,125975.0,139511.0,0,0.00010285714285714286,0.00012685714285714286;1,700000,700000,20,22563,298059.0,298059.0,0,2.5714285714285714e-05,3.1714285714285715e-05
0.9;311780.0;311780.0;0;1;1;113400000;20,18900,18900,1,886,904.0,904.0,0,0.0009523809523809524,0.0011746031746031746;19,22500,22500,2,431,1353.0,1353.0,0,0.0008,0.0009866666666666667;18,26250,26250,3,42,1413.0,1413.0,0,0.0006857142857142857,0.0008457142857142857;17,37800,37800,4,55,1486.0,1486.0,0,0.0004761904761904762,0.0005873015873015873;16,45360,45360,5,14,6262.0,1518.0,0,0.0003968253968253968,0.0004894179894179894;15,50400,50400,6,886,11302.0,2422.0,0,0.00035714285714285714,0.00044047619047619046;14,54000,54000,7,4433,14902.0,6873.0,0,0.0003333333333333333,0.0004111111111111111;13,56250,56250,8,10261,17152.0,17152.0,0,0.00032,0.00039466666666666665;12,60480,60480,9,2578,20652.0,20652.0,0,0.00029761904761904765,0.00036706349206349205;11,70000,70000,10,6800,27979.0,27979.0,0,0.00025714285714285715,0.00031714285714285715;10,70875,70875,11,736,28733.0,28733.0,0,0.00025396825396825396,0.00031322751322751324;9,75600,75600,12,524,31520.0,29275.0,0,0.0002380952380952381,0.00029365079365079364;8,81000,81000,13,202,36920.0,29495.0,0,0.00022222222222222223,0.00027407407407407404;7,84375,84375,14,2041,40295.0,31554.0,0,0.00021333333333333333,0.0002631111111111111;6,90000,90000,15,10050,45920.0,42599.0,0,0.0002,0.0002466666666666667;5,120000,120000,16,13162,75920.0,87333.0,0,0.00015,0.000185;4,126000,126000,17,2112,80396.0,89463.0,0,0.00014285714285714287,0.0001761904761904762;3,162000,162000,18,9947,116396.0,157347.0,0,0.00011111111111111112,0.00013703703703703702;2,180000,180000,19,3808,134396.0,161682.0,0,0.0001,0.00012333333333333334;1,504000,504000,20,14753,311780.0,311780.0,0,3.571428571428572e-05,4.404761904761905e-05
0.9;348385.0;348385.0;0;1;1;113400000;20,10000,10000,1,441,459.0,459.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,95,572.0,572.0,0,0.001142857142857143,0.0014095238095238095;18,30240,30240,3,96,686.0,686.0,0,0.0005952380952380953,0.0007341269841269841;17,39375,39375,4,3506,4210.0,4210.0,0,0.00045714285714285713,0.0005638095238095238;16,40000,40000,5,228,4619.0,4456.0,0,0.00045,0.0005549999999999999;15,42000,42000,6,2145,6619.0,6619.0,0,0.00042857142857142855,0.0005285714285714286;14,45000,45000,7,1896,8533.0,8533.0,0,0.0004,0.0004933333333333334;13,50000,50000,8,4044,13054.0,13054.0,0,0.00036,0.000444;12,52500,52500,9,966,15069.0,14038.0,0,0.00034285714285714285,0.00042285714285714284;11,56700,56700,10,5100,19269.0,19269.0,0,0.00031746031746031746,0.0003915343915343915;10,60000,60000,11,1726,21472.0,21472.0,0,0.0003,0.00037;9,72000,72000,12,3482,24972.0,24972.0,0,0.00025,0.0003083333333333333;8,81000,81000,13,1554,26544.0,26544.0,0,0.00022222222222222223,0.00027407407407407404;7,90720,90720,14,6741,33989.0,33989.0,0,0.0001984126984126984,0.0002447089947089947;6,101250,101250,15,2903,36910.0,36910.0,0,0.00017777777777777779,0.00021925925925925924;5,113400,113400,16,2650,47997.0,47997.0,0,0.00015873015873015873,0.00019576719576719576;4,151200,151200,17,11465,76492.0,76492.0,0,0.00011904761904761905,0.00014682539682539682;3,168750,168750,18,368,76878.0,76878.0,0,0.00010666666666666667,0.00013155555555555555;2,200000,200000,19,1143,86041.0,78039.0,0,9e-05,0.000111;1,450000,450000,20,65333,336041.0,348385.0,0,4e-05,4.933333333333333e-05
0.9;167041.0;167041.0;0;1;1;113400000;20,15750,15750,1,780,798.0,798.0,0,0.001142857142857143,0.0014095238095238095;19,28350,28350,2,499,1315.0,1315.0,0,0.0006349206349206349,0.000783068783068783;18,30240,30240,3,330,2107.0,1663.0,0,0.0005952380952380953,0.0007341269841269841;17,33750,33750,4,1193,5617.0,2874.0,0,0.0005333333333333334,0.0006577777777777777;16,35000,35000,5,3220,6867.0,6112.0,0,0.0005142857142857143,0.0006342857142857143;15,45000,45000,6,9939,16867.0,16867.0,0,0.0004,0.0004933333333333334;14,47250,47250,7,1397,18282.0,18282.0,0,0.00038095238095238096,0.0004698412698412698;13,50000,50000,8,762,20870.0,19062.0,0,0.00036,0.000444;12,56250,56250,9,4343,27120.0,23423.0,0,0.00032,0.00039466666666666665;11,56700,56700,10,4129,27570.0,27570.0,0,0.00031746031746031746,0.0003915343915343915;10,60480,60480,11,1456,29561.0,29561.0,0,0.00029761904761904765,0.00036706349206349205;9,84000,84000,12,796,39442.0,30723.0,0,0.00021428571428571427,0.0002642857142857143;8,94500,94500,13,1129,49942.0,32668.0,0,0.00019047619047619048,0.0002349206349206349;7,135000,135000,14,1690,90442.0,38825.0,0,0.00013333333333333334,0.00016444444444444444;6,141750,141750,15,4456,97192.0,43299.0,0,0.00012698412698412698,0.00015661375661375662;5,157500,157500,16,362,112942.0,43679.0,0,0.00011428571428571428,0.00014095238095238096;4,180000,180000,17,8223,135442.0,81762.0,0,0.0001,0.00012333333333333334;3,181440,181440,18,11367,136882.0,125017.0,0,9.92063492063492e-05,0.00012235449735449735;2,200000,200000,19,11345,155442.0,162802.0,0,9e-05,0.000111;1,590625,590625,20,4221,167041.0,167041.0,0,3.0476190476190475e-05,3.7587301587301584e-05
0.9;311605.0;311605.0;0;1;0;113400000;20,10000,10000,1,518,536.0,536.0,0,0.0018,0.0022199999999999998;19,18900,18900,2,3146,3700.0,3700.0,0,0.0009523809523809524,0.0011746031746031746;18,35000,35000,3,1621,5339.0,5339.0,0,0.0005142857142857143,0.0006342857142857143;17,42000,42000,4,719,6076.0,6076.0,0,0.00042857142857142855,0.0005285714285714286;16,45000,45000,5,2919,9013.0,9013.0,0,0.0004,0.0004933333333333334;15,72000,72000,6,3056,15600.0,12623.0,0,0.00025,0.0003083333333333333;14,75000,75000,7,2086,18600.0,14727.0,0,0.00024,0.000296;13,81000,81000,8,6155,24600.0,24600.0,0,0.00022222222222222223,0.00027407407407407404;12,87500,87500,9,2931,27549.0,27549.0,0,0.00020571428571428572,0.0002537142857142857;11,108000,108000,10,1444,44722.0,29011.0,0,0.00016666666666666666,0.00020555555555555556;10,120000,120000,11,1593,56722.0,31158.0,0,0.00015,0.000185;9,126000,126000,12,2457,62722.0,33633.0,0,0.00014285714285714287,0.0001761904761904762;8,131250,131250,13,7661,67972.0,50861.0,0,0.00013714285714285713,0.00016914285714285713;7,157500,157500,14,15724,94222.0,97852.0,0,0.00011428571428571428,0.00014095238095238096;6,162000,162000,15,3801,98722.0,102207.0,0,0.00011111111111111112,0.00013703703703703702;5,168750,168750,16,2311,104611.0,104536.0,0,0.00010666666666666667,0.00013155555555555555;4,189000,189000,17,14432,124861.0,156515.0,0,9.523809523809524e-05,0.00011746031746031745;3,196875,196875,18,3567,129183.0,239772.0,1,9.142857142857143e-05,0.00011276190476190476;2,700000,700000,19,9441,297174.0,297174.0,0,2.5714285714285714e-05,3.1714285714285715e-05;1,787500,787500,20,8073,311605.0,311605.0,0,2.2857142857142858e-05,2.819047619047619e-05
0.9;481573.0;481573.0;0;1;1;113400000;20,10000,10000,1,63,81.0,81.0,0,0.0018,0.0022199999999999998;19,15750,15750,2,205,304.0,304.0,0,0.001142857142857143,0.0014095238095238095;18,25200,25200,3,562,3439.0,884.0,0,0.0007142857142857143,0.0008809523809523809;17,28350,28350,4,5687,6589.0,6589.0,0,0.0006349206349206349,0.000783068783068783;16,35000,35000,5,3644,10332.0,10332.0,0,0.0005142857142857143,0.0006342857142857143;15,42000,42000,6,55,10786.0,10405.0,0,0.00042857142857142855,0.0005285714285714286;14,54000,54000,7,3012,22786.0,13435.0,0,0.0003333333333333333,0.0004111111111111111;13,56700,56700,8,5912,25486.0,19588.0,0,0.00031746031746031746,0.0003915343915343915;12,60000,60000,9,729,28786.0,20416.0,0,0.0003,0.00037;11,60480,60480,10,790,29266.0,21224.0,0,0.00029761904761904765,0.00036706349206349205;10,63000,63000,11,5126,31786.0,26948.0,0,0.00028571428571428574,0.0003523809523809524;9,64800,64800,12,202,33586.0,27168.0,0,0.0002777777777777778,0.0003425925925925926;8,70875,70875,13,2804,39661.0,39661.0,0,0.00025396825396825396,0.00031322751322751324;7,87500,87500,14,1440,41200.0,41200.0,0,0.00020571428571428572,0.0002537142857142857;6,100800,100800,15,7671,49185.0,49185.0,0,0.00017857142857142857,0.00022023809523809523;5,120000,120000,16,462,53765.0,49665.0,0,0.00015,0.000185;4,157500,157500,17,5725,91265.0,92723.0,0,0.00011428571428571428,0.00014095238095238096;3,162000,162000,18,254,91537.0,92995.0,0,0.00011111111111111112,0.00013703703703703702;2,181440,181440,19,631,93644.0,93644.0,0,9.92063492063492e-05,0.00012235449735449735;1,900000,900000,20,78123,481573.0,481573.0,0,2e-05,2.4666666666666665e-05
0.9;278959.0;278959.0;0;1;1;113400000;20,20000,20000,1,3556,3574.0,3574.0,0,0.0009,0.0011099999999999999;19,22500,22500,2,698,4290.0,4290.0,0,0.0008,0.0009866666666666667;18,26250,26250,3,198,4506.0,4506.0,0,0.0006857142857142857,0.0008457142857142857;17,35000,35000,4,2216,6740.0,6740.0,0,0.0005142857142857143,0.0006342857142857143;16,40000,40000,5,4315,11073.0,11073.0,0,0.00045,0.0005549999999999999;15,45000,45000,6,386,11477.0,11477.0,0,0.0004,0.0004933333333333334;14,50000,50000,7,2425,15034.0,13920.0,0,0.00036,0.000444;13,50400,50400,8,1496,15434.0,15434.0,0,0.00035714285714285714,0.00044047619047619046;12,56700,56700,9,547,15999.0,15999.0,0,0.00031746031746031746,0.0003915343915343915;11,63000,63000,10,1118,17135.0,17135.0,0,0.00028571428571428574,0.0003523809523809524;10,70875,70875,11,2899,24342.0,24342.0,0,0.00025396825396825396,0.00031322751322751324;9,78750,78750,12,1516,25876.0,25876.0,0,0.00022857142857142857,0.0002819047619047619;8,90000,90000,13,951,27061.0,27061.0,0,0.0002,0.0002466666666666667;7,100000,100000,14,2595,29674.0,29674.0,0,0.00018,0.000222;6,105000,105000,15,2032,31724.0,31724.0,0,0.00017142857142857143,0.00021142857142857142;5,151200,151200,16,13501,65952.0,65952.0,0,0.00011904761904761905,0.00014682539682539682;4,189000,189000,17,8845,92428.0,92428.0,0,9.523809523809524e-05,0.00011746031746031745;3,200000,200000,18,6242,98688.0,98688.0,0,9e-05,0.000111;2,405000,405000,19,31139,267019.0,267019.0,0,4.4444444444444447e-05,5.481481481481481e-05;1,420000,420000,20,9833,278959.0,278959.0,0,4.2857142857142856e-05,5.2857142857142855e-05
0.9;374277.0;374277.0;0;1;0;113400000;20,35000,35000,1,162,180.0,180.0,0,0.0005142857142857143,0.0006342857142857143;19,40000,40000,2,504,702.0,702.0,0,0.00045,0.0005549999999999999;18,52500,52500,3,581,10290.0,1301.0,0,0.00034285714285714285,0.00042285714285714284;17,54000,54000,4,4902,11790.0,6221.0,0,0.0003333333333333333,0.0004111111111111111;16,60000,60000,5,2426,17790.0,8665.0,0,0.0003,0.00037;15,64800,64800,6,856,22590.0,9539.0,0,0.0002777777777777778,0.0003425925925925926;14,65625,65625,7,9488,23415.0,19045.0,0,0.00027428571428571427,0.00033828571428571425;13,70000,70000,8,4501,27790.0,23564.0,0,0.00025714285714285715,0.00031714285714285715;12,75600,75600,9,273,33390.0,23855.0,0,0.0002380952380952381,0.00029365079365079364;11,78750,78750,10,9439,36540.0,33312.0,0,0.00022857142857142857,0.0002819047619047619;10,81000,81000,11,5280,38790.0,38790.0,0,0.00022222222222222223,0.00027407407407407404;9,84000,84000,12,433,39241.0,39241.0,0,0.00021428571428571427,0.0002642857142857143;8,100800,100800,13,959,48137.0,40740.0,0,0.00017857142857142857,0.00022023809523809523;7,113400,113400,14,10105,60737.0,50863.0,0,0.00015873015873015873,0.00019576719576719576;6,135000,135000,15,462,82337.0,51343.0,0,0.00013333333333333334,0.00016444444444444444;5,150000,150000,16,9817,97337.0,100239.0,0,0.00012,0.000148;4,181440,181440,17,4824,128777.0,106837.0,0,9.92063492063492e-05,0.00012235449735449735;3,189000,189000,18,2676,136337.0,127540.0,0,9.523809523809524e-05,0.00011746031746031745;2,196875,196875,19,17194,144212.0,223941.0,1,9.142857142857143e-05,0.00011276190476190476;1,756000,756000,20,14157,374277.0,374277.0,0,2.380952380952381e-05,2.9365079365079363e-05
